Codigo Cliente;Codigo Produto;Codigo Consultor;DataFaturamento;NumeroNota;ModeloNota;SerieNota;QtdeFaturada;ValorFaturado;NatOperacao;Descricao Filial;CNPJ FORNECEDOR;CNPJ ROGE;OrigemPedido
1261461;391876;937447;20201105;1930965;55;7;12;27,360000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1261461;391890;937447;20201105;1930965;55;7;18;41,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1261461;410161;937447;20201105;1930965;55;7;18;41,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1261461;410172;937447;20201105;1930965;55;7;12;27,360000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1261461;410196;937447;20201105;1930965;55;7;6;13,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1261461;419199;937447;20201105;1930965;55;7;18;41,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
716479;421911;11319;20201105;1931096;55;7;1;39,550000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1226216;386182;50155;20201105;1931139;55;7;24;178,320000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1226216;406261;50155;20201105;1931139;55;7;48;216,000000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1813158;374362;7067;20201105;1931528;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1813158;374702;7067;20201105;1931528;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1813158;410172;7067;20201105;1931528;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
763720;373965;74123;20201103;1929334;55;7;6;16,440000;Venda;Interg;22137853000102;10829506000161;Venda Externa
763720;427688;74123;20201103;1929334;55;7;6;22,320000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1268881;427720;8072;20201103;1929400;55;7;4;20,360000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1268881;79972;8072;20201103;1929400;55;7;2;9,960000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1268881;79984;8072;20201103;1929400;55;7;2;9,960000;Venda;Interg;22137853000102;10829506000161;Venda Externa
788302;373631;74901;20201103;1929407;55;7;6;17,280000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1117695;427718;4406;20201105;1931718;55;7;4;20,720000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1117695;427731;4406;20201105;1931718;55;7;4;20,720000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1073758;427718;8382;20201105;1931791;55;7;6;31,920000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1073758;427731;8382;20201105;1931791;55;7;6;31,920000;Venda;Interg;22137853000102;10829506000161;Venda Externa
498671;386571;71391;20201103;1929435;55;7;3;41,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
498671;387332;71391;20201103;1929435;55;7;3;41,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
498671;396849;71391;20201103;1929435;55;7;3;41,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
498671;396862;71391;20201103;1929435;55;7;3;41,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
957288;390756;68949;20201103;1929591;55;7;4;30,200000;Venda;Interg;22137853000102;10829506000161;Venda Externa
957288;390768;68949;20201103;1929591;55;7;4;30,200000;Venda;Interg;22137853000102;10829506000161;Venda Externa
427573;116981;1843;20201103;1929569;55;7;4;19,560000;Venda;Interg;22137853000102;10829506000161;Venda Externa
688575;374362;50295;20201103;1929579;55;7;6;18,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
688575;374441;50295;20201103;1929579;55;7;6;17,280000;Venda;Interg;22137853000102;10829506000161;Venda Externa
688575;379311;50295;20201103;1929579;55;7;6;18,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
688575;391864;50295;20201103;1929579;55;7;6;18,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
688575;391876;50295;20201103;1929579;55;7;6;18,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
688575;419217;50295;20201103;1929579;55;7;12;36,240000;Venda;Interg;22137853000102;10829506000161;Venda Externa
688575;419229;50295;20201103;1929579;55;7;6;18,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
688575;419231;50295;20201103;1929579;55;7;6;18,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1655621;410159;896342;20201104;1929835;55;7;6;20,700000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1655621;415613;896342;20201104;1929835;55;7;6;20,700000;Venda;Interg;22137853000102;10829506000161;Venda Externa
766732;387332;71249;20201106;1932391;55;7;6;81,960000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1866151;410159;87543;20201104;1929902;55;7;3;11,730000;Venda;Interg;22137853000102;10829506000161;Venda Externa
936923;427720;22342;20201106;1932455;55;7;6;32,520000;Venda;Interg;22137853000102;10829506000161;Venda Externa
863609;144563;903383;20201104;1929942;55;7;1;21,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
676410;79984;77409;20201104;1929944;55;7;4;20,240000;Venda;Interg;22137853000102;10829506000161;Venda Externa
923369;374623;62224;20201104;1929945;55;7;12;35,640000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1712070;374003;50155;20201104;1929946;55;7;6;17,220000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1712070;374684;50155;20201104;1929946;55;7;6;17,220000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
936923;425242;22342;20201106;1932487;55;7;3;32,940000;Venda;Interg;22137853000102;10829506000161;Venda Externa
936923;425254;22342;20201106;1932487;55;7;2;21,960000;Venda;Interg;22137853000102;10829506000161;Venda Externa
936923;425266;22342;20201106;1932487;55;7;4;43,920000;Venda;Interg;22137853000102;10829506000161;Venda Externa
601410;221946;80597;20201104;1929978;55;7;1;5,170000;Venda;Interg;22137853000102;10829506000161;Venda Externa
601410;374684;80597;20201104;1929978;55;7;6;17,700000;Venda;Interg;22137853000102;10829506000161;Venda Externa
601410;78359;80597;20201104;1929978;55;7;1;5,450000;Venda;Interg;22137853000102;10829506000161;Venda Externa
180063;433147;69220;20201104;1929981;55;7;1;8,940000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
180063;433305;69220;20201104;1929981;55;7;1;9,320000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1254583;116993;897784;20201106;1932525;55;7;4;40,800000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254583;185413;897784;20201106;1932525;55;7;4;15,720000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254583;185449;897784;20201106;1932525;55;7;4;40,800000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254583;374362;897784;20201106;1932525;55;7;6;13,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254583;374672;897784;20201106;1932525;55;7;6;13,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254583;374714;897784;20201106;1932525;55;7;6;13,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254583;391864;897784;20201106;1932525;55;7;12;27,360000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254583;391890;897784;20201106;1932525;55;7;6;13,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254583;411358;897784;20201106;1932525;55;7;4;20,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254583;411371;897784;20201106;1932525;55;7;4;20,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
330152;397090;71160;20201104;1930008;55;7;2;32,400000;Venda;Interg;22137853000102;10829506000161;Venda Externa
330152;397325;71160;20201104;1930008;55;7;2;32,400000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1389944;406776;883621;20201104;1930016;55;7;3;11,550000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1389944;411656;883621;20201104;1930016;55;7;3;11,550000;Venda;Interg;22137853000102;10829506000161;Venda Externa
775927;116970;74652;20201104;1930022;55;7;3;14,970000;Venda;Interg;22137853000102;10829506000161;Venda Externa
775927;116981;74652;20201104;1930022;55;7;1;4,990000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1468509;386560;883621;20201104;1930035;55;7;3;39,690000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1468509;390768;883621;20201104;1930035;55;7;2;11,480000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1468509;391864;883621;20201104;1930035;55;7;6;13,740000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1468509;391890;883621;20201104;1930035;55;7;6;13,740000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1468509;77641;883621;20201104;1930035;55;7;1;9,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1468509;79984;883621;20201104;1930035;55;7;2;7,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
634232;79972;100456;20201106;1932652;55;7;3;14,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
931524;433184;97;20201104;1930037;55;7;3;19,620000;Venda;Interg;22137853000102;10829506000161;Venda Externa
931524;79984;97;20201104;1930037;55;7;2;10,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254625;375871;988791;20201106;1932661;55;7;6;16,740000;Venda;Interg;22137853000102;10829506000161;Venda Externa
957288;79984;68949;20201103;1929591;55;7;4;20,320000;Venda;Interg;22137853000102;10829506000161;Venda Externa
572408;116970;68111;20201103;1929592;55;7;4;18,200000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
572408;116981;68111;20201103;1929592;55;7;4;18,200000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
474721;79984;79388;20201103;1929607;55;7;3;15,240000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1691144;425266;994327;20201104;1929641;55;7;3;22,410000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1416959;375998;994327;20201104;1929689;55;7;6;15,180000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1264436;425266;8023;20201105;1932142;55;7;1;10,770000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1264436;427706;8023;20201105;1932142;55;7;1;5,270000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1264436;427718;8023;20201105;1932142;55;7;2;10,540000;Venda;Interg;22137853000102;10829506000161;Venda Externa
435752;238934;6828;20201104;1929767;55;7;1;16,130000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
435752;373965;6828;20201104;1929767;55;7;6;17,220000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
259951;406261;6828;20201104;1929774;55;7;2;10,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;373965;74743;20201106;1932954;55;7;6;16,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;373991;74743;20201106;1932954;55;7;6;16,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;374246;74743;20201106;1932954;55;7;6;16,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;374532;74743;20201106;1932954;55;7;6;16,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;374556;74743;20201106;1932954;55;7;6;16,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;374568;74743;20201106;1932954;55;7;6;16,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;374702;74743;20201106;1932954;55;7;6;16,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;374714;74743;20201106;1932954;55;7;6;16,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;433469;74743;20201106;1932954;55;7;6;41,160000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;433501;74743;20201106;1932954;55;7;6;41,160000;Venda;Interg;22137853000102;10829506000161;Venda Externa
825335;396862;87841;20201104;1930403;55;7;3;43,470000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1023822;411360;71754;20201104;1930460;55;7;6;36,840000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1023822;411371;71754;20201104;1930460;55;7;6;36,840000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1023822;415704;71754;20201104;1930460;55;7;6;24,240000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1303790;79984;4546;20201106;1933049;55;7;2;10,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
880425;389729;71500;20201104;1930532;55;7;1;13,470000;Venda;Interg;22137853000102;10829506000161;Venda Externa
880425;396849;71500;20201104;1930532;55;7;1;13,470000;Venda;Interg;22137853000102;10829506000161;Venda Externa
880425;396886;71500;20201104;1930532;55;7;1;13,470000;Venda;Interg;22137853000102;10829506000161;Venda Externa
567516;380211;6634;20201106;1933162;55;7;2;13,280000;Venda;Interg;22137853000102;10829506000161;Venda Externa
567516;419515;6634;20201106;1933162;55;7;2;13,280000;Venda;Interg;22137853000102;10829506000161;Venda Externa
567516;419527;6634;20201106;1933162;55;7;2;12,180000;Venda;Interg;22137853000102;10829506000161;Venda Externa
563043;390756;6397;20201104;1930617;55;7;1;7,550000;Venda;Interg;22137853000102;10829506000161;Venda Externa
563043;390768;6397;20201104;1930617;55;7;1;7,550000;Venda;Interg;22137853000102;10829506000161;Venda Externa
582384;116993;8382;20201104;1930632;55;7;1;12,480000;Venda;Interg;22137853000102;10829506000161;Venda Externa
582384;117006;8382;20201104;1930632;55;7;1;12,480000;Venda;Interg;22137853000102;10829506000161;Venda Externa
582384;185449;8382;20201104;1930632;55;7;1;12,480000;Venda;Interg;22137853000102;10829506000161;Venda Externa
582384;221958;8382;20201104;1930632;55;7;1;12,480000;Venda;Interg;22137853000102;10829506000161;Venda Externa
780303;396849;8382;20201104;1930741;55;7;2;28,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
780303;396851;8382;20201104;1930741;55;7;1;16,700000;Venda;Interg;22137853000102;10829506000161;Venda Externa
780303;396886;8382;20201104;1930741;55;7;2;28,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
780303;396953;8382;20201104;1930741;55;7;2;28,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
780303;397313;8382;20201104;1930741;55;7;2;35,840000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1697500;116970;994327;20201107;1933323;55;7;6;23,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
719511;375603;7717;20201104;1930791;55;7;6;17,940000;Venda;Interg;22137853000102;10829506000161;Venda Externa
563766;375998;7717;20201104;1930805;55;7;12;35,880000;Venda;Interg;22137853000102;10829506000161;Venda Externa
898508;374672;80597;20201104;1930815;55;7;6;17,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
898508;410184;80597;20201104;1930815;55;7;6;17,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
685835;427718;93348;20201104;1930838;55;7;6;30,540000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1113288;396862;88444;20201104;1930853;55;7;2;28,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1113288;419291;88444;20201104;1930853;55;7;1;7,390000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1113288;419450;88444;20201104;1930853;55;7;1;7,390000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254625;375883;988791;20201106;1932661;55;7;6;16,740000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254625;375962;988791;20201106;1932661;55;7;6;16,740000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254625;375998;988791;20201106;1932661;55;7;6;16,740000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254625;391852;988791;20201106;1932661;55;7;6;16,740000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254625;425266;988791;20201106;1932661;55;7;12;99,360000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254625;33765;988791;20201106;1932661;55;7;12;53,280000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254625;373734;988791;20201106;1932661;55;7;6;16,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254560;425242;897784;20201106;1932680;55;7;3;23,580000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1254560;425266;897784;20201106;1932680;55;7;3;23,580000;Venda;Interg;22137853000102;10829506000161;Venda Externa
575902;373965;8382;20201104;1930117;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
575902;374167;8382;20201104;1930117;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
575902;374362;8382;20201104;1930117;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1259404;425242;988791;20201106;1932682;55;7;3;25,560000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1259404;425266;988791;20201106;1932682;55;7;6;51,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1259404;427706;988791;20201106;1932682;55;7;3;13,470000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1259404;427718;988791;20201106;1932682;55;7;6;26,940000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1259404;427731;988791;20201106;1932682;55;7;3;13,470000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1892526;116970;74652;20201106;1932683;55;7;4;19,960000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
562786;410159;8382;20201104;1930144;55;7;3;10,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1175257;419564;74743;20201104;1930259;55;7;3;16,650000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1175257;433184;74743;20201104;1930259;55;7;3;19,650000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1914674;374039;578423;20201104;1930262;55;7;6;17,040000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1914674;374246;578423;20201104;1930262;55;7;6;17,040000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1914674;374568;578423;20201104;1930262;55;7;6;17,040000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1276116;406261;8382;20201104;1930301;55;7;2;10,120000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1449771;337729;87828;20201104;1930646;55;7;4;26,480000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1449771;380211;87828;20201104;1930646;55;7;4;26,480000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1449771;78359;87828;20201104;1930646;55;7;2;10,660000;Venda;Interg;22137853000102;10829506000161;Venda Externa
708811;427731;60460;20201104;1930665;55;7;6;31,560000;Venda;Interg;22137853000102;10829506000161;Venda Externa
857154;396851;74123;20201104;1930667;55;7;1;16,200000;Venda;Interg;22137853000102;10829506000161;Venda Externa
857154;396886;74123;20201104;1930667;55;7;1;14,170000;Venda;Interg;22137853000102;10829506000161;Venda Externa
980444;185413;924568;20201106;1933233;55;7;6;29,100000;Venda;Interg;22137853000102;10829506000161;Venda Externa
678995;396849;7043;20201104;1930671;55;7;3;45,870000;Venda;Interg;22137853000102;10829506000161;Venda Externa
678995;396862;7043;20201104;1930671;55;7;3;45,870000;Venda;Interg;22137853000102;10829506000161;Venda Externa
637828;386560;50659;20201104;1930673;55;7;1;14,200000;Venda;Interg;22137853000102;10829506000161;Venda Externa
637828;391864;50659;20201104;1930673;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
637828;391890;50659;20201104;1930673;55;7;6;17,340000;Venda;Interg;22137853000102;10829506000161;Venda Externa
637828;396874;50659;20201104;1930673;55;7;1;14,200000;Venda;Interg;22137853000102;10829506000161;Venda Externa
637828;425254;50659;20201104;1930673;55;7;1;10,750000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;410159;74743;20201106;1933249;55;7;3;11,910000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;425254;74743;20201106;1933249;55;7;3;29,910000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1054302;425266;74743;20201106;1933249;55;7;6;59,820000;Venda;Interg;22137853000102;10829506000161;Venda Externa
664844;221946;8072;20201106;1933253;55;7;3;15,510000;Venda;Interg;22137853000102;10829506000161;Venda Externa
664844;410159;8072;20201106;1933253;55;7;6;24,840000;Venda;Interg;22137853000102;10829506000161;Venda Externa
664844;411360;8072;20201106;1933253;55;7;6;37,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
664844;411656;8072;20201106;1933253;55;7;4;20,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
509371;33765;99881;20201104;1930700;55;7;3;16,050000;Venda;Interg;22137853000102;10829506000161;Venda Externa
509371;427718;99881;20201104;1930700;55;7;6;31,620000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1019375;427718;772537;20201104;1930708;55;7;4;21,000000;Venda;Interg;22137853000102;10829506000161;Venda Externa
780303;351260;8382;20201104;1930741;55;7;2;32,400000;Venda;Interg;22137853000102;10829506000161;Venda Externa
780303;385918;8382;20201104;1930741;55;7;1;14,490000;Venda;Interg;22137853000102;10829506000161;Venda Externa
780303;385931;8382;20201104;1930741;55;7;2;28,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
780303;385981;8382;20201104;1930741;55;7;2;28,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1279609;391864;786329;20201107;1933486;55;7;12;26,160000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1279609;391890;786329;20201107;1933486;55;7;60;130,800000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1510411;77641;68949;20201104;1930865;55;7;3;37,350000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1007476;79984;92941;20201104;1930875;55;7;3;15,180000;Venda;Interg;22137853000102;10829506000161;Venda Externa
886415;185413;92941;20201104;1930877;55;7;3;15,300000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1261461;373795;937447;20201105;1930965;55;7;18;41,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1261461;373851;937447;20201105;1930965;55;7;36;82,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1261461;373886;937447;20201105;1930965;55;7;36;82,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1261461;373916;937447;20201105;1930965;55;7;18;41,040000;Venda;Interg;22137853000102;10829506000161;Venda Externa
890961;373734;74548;20201105;1931099;55;7;12;38,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
890961;375263;74548;20201105;1931099;55;7;12;38,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
890961;375299;74548;20201105;1931099;55;7;6;19,380000;Venda;Interg;22137853000102;10829506000161;Venda Externa
890961;375871;74548;20201105;1931099;55;7;12;38,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
890961;375883;74548;20201105;1931099;55;7;6;19,380000;Venda;Interg;22137853000102;10829506000161;Venda Externa
890961;375962;74548;20201105;1931099;55;7;12;38,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
890961;375998;74548;20201105;1931099;55;7;12;38,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
890961;391852;74548;20201105;1931099;55;7;6;19,380000;Venda;Interg;22137853000102;10829506000161;Venda Externa
890961;391888;74548;20201105;1931099;55;7;12;38,760000;Venda;Interg;22137853000102;10829506000161;Venda Externa
890961;391920;74548;20201105;1931099;55;7;6;19,380000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1252203;79984;988791;20201105;1931208;55;7;6;23,580000;Venda;Interg;22137853000102;10829506000161;Venda Externa
931494;406776;97;20201105;1931307;55;7;3;15,180000;Venda;Interg;22137853000102;10829506000161;Venda Externa
931494;406790;97;20201105;1931307;55;7;3;15,180000;Venda;Interg;22137853000102;10829506000161;Venda Externa
931494;433159;97;20201105;1931307;55;7;3;19,620000;Venda;Interg;22137853000102;10829506000161;Venda Externa
931494;433184;97;20201105;1931307;55;7;3;19,620000;Venda;Interg;22137853000102;10829506000161;Venda Externa
937151;427718;851;20201105;1931328;55;7;3;15,750000;Venda;Interg;22137853000102;10829506000161;Venda Externa
937151;427731;851;20201105;1931328;55;7;3;15,750000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1060156;77641;902731;20201105;1931334;55;7;12;142,560000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1350365;79972;916249;20201105;1931348;55;7;6;23,160000;Venda;Interg;22137853000102;10829506000161;Venda Externa
420645;79972;77409;20201105;1931380;55;7;12;53,640000;Venda;Interg;22137853000102;10829506000161;Venda Externa
955206;79984;93348;20201105;1931756;55;7;6;28,740000;Venda;Interg;22137853000102;10829506000161;Venda Externa
501827;116970;902044;20201105;1931757;55;7;3;15,180000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
501827;185413;902044;20201105;1931757;55;7;3;15,180000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
501827;427731;902044;20201105;1931757;55;7;3;15,750000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
519546;116981;93348;20201105;1931759;55;7;4;19,160000;Venda;Interg;22137853000102;10829506000161;Venda Externa
519546;406776;93348;20201105;1931759;55;7;8;38,320000;Venda;Interg;22137853000102;10829506000161;Venda Externa
519546;79984;93348;20201105;1931759;55;7;10;47,900000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1073758;116970;8382;20201105;1931791;55;7;4;20,520000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1032264;406261;13304;20201105;1931808;55;7;5;24,250000;Venda;Interg;22137853000102;10829506000161;Venda Externa
901556;386560;71391;20201105;1931810;55;7;1;14,050000;Venda;Interg;22137853000102;10829506000161;Venda Externa
901556;389729;71391;20201105;1931810;55;7;1;14,050000;Venda;Interg;22137853000102;10829506000161;Venda Externa
901556;396849;71391;20201105;1931810;55;7;1;14,050000;Venda;Interg;22137853000102;10829506000161;Venda Externa
924921;386560;902664;20201105;1931823;55;7;1;14,170000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1156056;422540;93348;20201105;1931833;55;7;4;19,160000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1156056;79972;93348;20201105;1931833;55;7;6;28,740000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1156056;79984;93348;20201105;1931833;55;7;10;47,900000;Venda;Interg;22137853000102;10829506000161;Venda Externa
488781;144563;4406;20201105;1931989;55;7;2;42,580000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
488781;144575;4406;20201105;1931989;55;7;2;42,580000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
1694431;79984;994327;20201106;1932351;55;7;6;23,100000;Venda;Interg;22137853000102;10829506000161;Venda Externa
950737;78359;903840;20201110;1934825;55;7;1;5,330000;Venda;Interg;22137853000102;10829506000161;Ecommmerce
930684;221946;84657;20201106;1932397;55;7;4;20,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
930684;406261;84657;20201106;1932397;55;7;4;20,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
930684;406776;84657;20201106;1932397;55;7;4;20,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
930684;406788;84657;20201106;1932397;55;7;4;20,680000;Venda;Interg;22137853000102;10829506000161;Venda Externa
780303;385992;8382;20201104;1930741;55;7;1;14,490000;Venda;Interg;22137853000102;10829506000161;Venda Externa
780303;386133;8382;20201104;1930741;55;7;2;28,980000;Venda;Interg;22137853000102;10829506000161;Venda Externa
315072;385992;9581;20201107;1933866;55;7;3;44,070000;Venda;Interg;22137853000102;10829506000161;Venda Externa
315072;386560;9581;20201107;1933866;55;7;3;44,070000;Venda;Interg;22137853000102;10829506000161;Venda Externa
315072;387344;9581;20201107;1933866;55;7;3;44,070000;Venda;Interg;22137853000102;10829506000161;Venda Externa
315072;389729;9581;20201107;1933866;55;7;3;44,070000;Venda;Interg;22137853000102;10829506000161;Venda Externa
315072;396862;9581;20201107;1933866;55;7;3;44,070000;Venda;Interg;22137853000102;10829506000161;Venda Externa
1278540;116970;938441;20201105;1931406;55;7;6;23,100000;Venda;Interg;22137853000102;10829506000161;Venda Externa
436381;116970;851;20201105;1931423;55;7;3;14,070000;Venda;Interg;22137853000102;10829506000161;Venda Externa
755345;376103;8199;20201110;1933895;55;7;12;34,080000;Venda;Interg;22137853000102;10829506000161;Venda Externa
